,rid,client_id,gender,transcription,reference,split,weight,wer,cer
1558,train_1558,female_12,female, Each temple had an open temple courtyard and then an inner sanctuary that only the priests could enter.,each temple had an open temple courtyard and then an inner sanctuary that only the priests could enter,train,0.07231404958677685,0.0,0.0
1559,train_1559,female_3,female," About 3,000 years later in 1610, Italian astronomer Galileo Galilei used a telescope to observe that Venus has phases just as the moon does.",about three thousand years later in 1610 italian astronomer galileo galilei used a telescope to observe that venus has phases just as the moon does,train,0.07179752066115702,0.0,0.0
1561,train_1561,female_14,female," Another famous Greek is a mathematician, Pythagoras, mostly known for his famous theorem about relations of the sides of right triangles.",another famous greek is a mathematician pythagoras mostly known for his famous theorem about relations of the sides of right triangles,train,0.0759297520661157,0.0,0.0
1562,train_1562,female_3,female," The believer seeks a direct experience, intuition or insight into divine reality, the deity or deities.",the believer seeks a direct experience intuition or insight into divine reality/the deity or dieties,train,0.07179752066115702,0.0625,0.02
1563,train_1563,female_12,female, Advisories are merely a brief summary of the political situation in one country.,advisories are merely a brief summary of the political situation in one country,train,0.07231404958677685,0.0,0.0
1564,train_1564,female_2,female," Fred currently has winds of 105 mph, 165 km and is moving towards the northwest.",fred currently has winds of 105 miles per hour 165 km/h and is moving towards the northwest,train,0.06921487603305786,0.2222222222222222,0.14285714285714285
1565,train_1565,female_2,female, In 1994 this conflict led to the creation of the self-proclaimed Transylvania Republic in eastern Moldova which has its own government and currency but it's not recognized by any UN member country.,in 1994 this conflict led to the creation of the self-proclaimed transnistria republic in eastern moldova which has its own government and currency but is not recognised by any un member country,train,0.06921487603305786,0.06060606060606061,0.041237113402061855
1567,train_1567,female_12,female," Montevideo is in the subtropics. In the summer months, temperatures above 30 degrees Celsius are common.",montevideo is in the subtropics; in the summer months temperatures above +30°c are common,train,0.07231404958677685,0.13333333333333333,0.16091954022988506
1570,train_1570,female_1,female, These requirements are designed to provide an organized migratory flow between both countries.,these requirements are designed to provide an organized migratory flow between both countries,train,0.07386363636363637,0.0,0.0
1572,train_1572,female_2,female, The earthquake was centered around 20 kilometers northeast of Dillon and about 65 kilometers south of Butte.,the earthquake was centered about 20 km 15 miles north-northeast of dillon and about 65 km 40 miles south of butte,train,0.06921487603305786,0.36363636363636365,0.21052631578947367
1573,train_1573,female_14,female," Alexander, as king, offered to pay to rebuild the temple, but his offer was declined. Later, after Alexander died, the temple was rebuilt in 323 BCE.",alexander as king offered to pay to rebuild the temple but his offer was denied later after alexander died the temple was rebuilt in 323 bce,train,0.0759297520661157,0.038461538461538464,0.02142857142857143
1574,train_1574,female_1,female," In the year 1970, Raymond Damien, a medical doctor and research scientist, discovered the basis for using magnetic resonance imaging as a tool for medical diagnosis.",in the year 1970 raymond damadian a medical doctor and research scientist discovered the basis for using magnetic resonance imaging as a tool for medical diagnosis,train,0.07386363636363637,0.038461538461538464,0.018404907975460124
1576,train_1576,female_6,female," The glaciers are not stable but flow down the mountain. This will cause cracks, crevices, which may be obscured by snow bridges.",the glaciers are not stable but flow down the mountain this will cause cracks crevasses which may be obscured by snow bridges,train,0.06301652892561983,0.045454545454545456,0.024
1577,train_1577,female_11,female," The Director of Public Prosecutions, Keir Starmer QC, gave a statement this morning announcing the prosecution of both Hune and Pierce, Price.",the director of public prosecutions kier starmer qc gave a statement this morning announcing the prosecution of both huhne and pryce,train,0.06714876033057851,0.19047619047619047,0.08333333333333333
